"ID","Nombre VM","Estado","Estatus","CPU CORES","vCPUs","CPU Asignado Mhz","CPU Uso Mhz","MEM Asignada(GB)","MEM Uso (GB)","Disco Asignado (GB)","Disco Uso (GB)","Disco Read Latency","Disco Write Latency","Disco Read IOPS","Disco Write IOPS","Sistema Op.","IP address","Host","Path"
"fa9c2bbf-29c5-5236-a6a0-0ef777c81529","LCECELVISS04","POWERED_ON","OK","2","2","0","42","8","0.1591796875","200","33.119248600676656","0","0","0","290","Red Hat Enterprise Linux 7 (64-bit)","10.10.28.43","esxi-surco-02.comercio.local","[DS-SYNC-001] LCECELVISS04/LCECELVISS04.vmx"
"dae57532-c60d-539c-91cc-8cb32ed57692","LIMDMZ02","POWERED_ON","OK","2","4","0","147","32","0.3193359375","175","100.60377935972065","0","0","0","0","Microsoft Windows Server 2012 (64-bit)","10.10.28.24","esxi-surco-02.comercio.local","[DS-SYNC-003] LIMDMZ02/LIMDMZ02.vmx"
"3cbebb61-1128-5143-bee3-b572ec47420e","GESACPROTBDCI","POWERED_ON","OK","4","8","0","105","10","0.69921875","470","276.14608308672905","0","0","0","219","Microsoft Windows Server 2012 (64-bit)","10.10.30.148","esxi-surco-03.comercio.local","[DS-SYNC-002] GESACPROTBDCI/GESACPROTBDCI.vmx"
"edbc0781-1d7a-5826-b769-ed48ba996a21","ELVISSEARCH02","POWERED_ON","OK","16","16","0","441","64","12.1591796875","900","660.0389581443742","0","0","3","2093","Red Hat Enterprise Linux 7 (64-bit)","10.10.29.90","esxi-surco-02.comercio.local","[DS-SYNC-001] ELVISSEARCH02/ELVISSEARCH02.vmx"
"69358366-e9af-5cb1-be22-4ed88ab63981","LCECPRODFEWAPP","POWERED_ON","OK","2","2","0","126","32","0.3193359375","120","127.28632767964154","0","0","0","369","Microsoft Windows Server 2016 (64-bit)","10.10.28.25","esxi-surco-02.comercio.local","[DS-SYNC-001] LCECPRODFEWAPP/LCECPRODFEWAPP.vmx"
"0a851902-064e-50a5-8d6b-378648c00da4","LCECPSAD02","POWERED_ON","OK","2","2","0","126","16","0.7998046875","60","69.24578485544771","1","0","277","1493","Microsoft Windows Server 2012 (64-bit)","10.10.35.72","esxi-surco-02.comercio.local","[DS-SYNC-003] LCECPSAD02/LCECPSAD02.vmx"
"05315d4b-0f07-5984-8d77-b3510d43f224","SIEBELTST2-R1","POWERED_ON","OK","8","32","0","168","4","0.19921875","149.046875","131.58372017089278","0","0","0","10","Microsoft Windows Server 2003 Standard (32-bit)","192.168.68.129","esxi-lurin-01.comercio.local","[DS-PAN-LC-002] SIEBELTST2-R1/SIEBELTST2-R1.vmx"
"31d0785a-d342-5d84-b41b-51d655470dbe","PAECPRC002","POWERED_ON","OK","2","2","0","42","8","0.2392578125","100","48.158881805837154","0","0","0","511","Microsoft Windows Server 2016 (64-bit)","10.10.35.123","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPRC002/PAECPRC002.vmx"
"98488558-9816-5926-9275-16ea3c966565","PAECPCDESA09","POWERED_ON","OK","2","2","0","420","12","1.5595703125","315","234.42849269974977","0","0","443","953","Microsoft Windows 8 (64-bit)","10.10.21.22","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPCDESA09/PAECPCDESA09.vmx"
"f379009a-70df-54e0-9373-51a5bec7d4a6","PAECELVISWRA","POWERED_ON","OK","1","1","0","42","8","0.3994140625","50","28.674957792274654","0","0","0","324","Red Hat Enterprise Linux 7 (64-bit)","10.10.29.96","esxi-surco-02.comercio.local","[DS-SYNC-003] PAECELVISWRA/PAECELVISWRA.vmx"
"3938bc9d-8768-5660-b8c3-be731865d30b","LCECRIPCIX1","POWERED_ON","OK","2","2","0","105","16","0.9599609375","170","73.71432275883853","0","0","0","353","Microsoft Windows Server 2016 (64-bit)","192.168.62.147","esxi-surco-02.comercio.local","[DS-VIC-LC-001] LCECRIPCIX1/LCECRIPCIX1.vmx"
"20377c5e-9e27-5688-a8fa-07d7ed020c11","LCECADAUDIPLUS","POWERED_ON","OK","2","2","0","588","16","1.439453125","100","91.55937355663627","0","0","0","7550","Microsoft Windows Server 2016 (64-bit)","10.10.35.18","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] LCECADAUDIPLUS/LCECADAUDIPLUS.vmx"
"6ba691a6-d368-50dd-9632-92d5b8a8abc2","PAECDATAPLAN","POWERED_ON","OK","8","8","0","231","16","5.439453125","500","189.68659761361778","0","0","0","0","Red Hat Enterprise Linux 7 (64-bit)","10.10.29.35","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECDATAPLAN/PAECDATAPLAN.vmx"
"784b5016-a084-53d9-8d5d-f7fb87dfad22","PAECPRC001","POWERED_ON","OK","2","2","0","84","8","0.5595703125","100","100.86837679799646","1","0","0","1194","Microsoft Windows Server 2012 (64-bit)","10.10.35.141","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPRC001/PAECPRC001.vmx"
"27b6495b-a549-55de-bc74-c6ab649fc496","SERVLPP6","POWERED_ON","OK","1","1","0","168","2","0.3994140625","80.0009765625","76.91943328548223","0","0","0","883","Microsoft Windows Server 2003 Standard (32-bit)","10.10.28.15","esxi-lurin-01.comercio.local","[DS-PAN-LC-003] SERVLPP6/SERVLPP6.vmx"
"cdcb040b-6722-5761-8715-d2deffd82260","PRESERVAPP01","POWERED_ON","OK","2","4","0","252","7","0.6298828125","180","68.98022149223834","0","0","1","579","Microsoft Windows Server 2008 R2 (64-bit)","192.168.68.142","esxi-lurin-01.comercio.local","[DS-PAN-LC-003] PRESERVAPP01/PRESERVAPP01.vmx"
"d2cfdbd2-8a4b-5c9a-9f05-c0f1142b225c","PAECPCMO10","POWERED_ON","OK","2","2","0","2898","16","1.279296875","100","62.484883761033416","0","0","1","157186","Microsoft Windows 10 (64-bit)","10.10.35.221","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPCMO10/PAECPCMO10.vmx"
"f01b006f-7270-57b8-8ed3-bd00286d346a","LCECSCWI","POWERED_ON","OK","2","2","0","966","16","2.7197265625","2198","2188.4398077866063","0","0","0","4064","Microsoft Windows Server 2016 (64-bit)","10.10.29.82","esxi-surco-02.comercio.local","[DS-SYNC-003] LCECSCWI/LCECSCWI.vmx"
"3fb323b7-0876-5e5e-89e4-bc6be9efcc88","LIMIMP02-C_restored","POWERED_ON","OK","6","18","0","189","18","0.5390625","80","95.93178273178637","0","1","0","382","Microsoft Windows Server 2008 R2 (64-bit)","10.10.29.12","esxi-surco-02.comercio.local","[DS-SYNC-003] LIMIMP02-C_restored/LIMIMP02-C_restored.vmx"
"27156b3a-38c6-525a-9155-c050f5466572","LCECMONI05","POWERED_ON","OK","2","4","0","21","16","0.3193359375","70","83.59366387687624","0","0","53","203","Debian GNU/Linux 10 (64-bit)","10.10.28.27","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] LCECMONI05/LCECMONI05.vmx"
"d7263b84-dda1-5958-a9d0-e382c417f9ce","PAECSIAPPMOV","POWERED_ON","OK","4","4","0","42","8","0.3193359375","30","24.30846676789224","0","0","0","328","Red Hat Enterprise Linux 7 (64-bit)","10.10.28.56","esxi-lurin-01.comercio.local","[DS-PAN-LC-003] PAECSIAPPMOV/PAECSIAPPMOV.vmx"
"dcdac85d-9a03-5600-8525-54e217094f47","PAECPREPFEAPP","POWERED_ON","OK","2","2","0","126","16","0.6396484375","120","52.154910436831415","0","0","0","426","Microsoft Windows Server 2016 (64-bit)","192.168.69.20","esxi-lurin-02.comercio.local","[DS-PAN-LC-009] PAECPREPFEAPP/PAECPREPFEAPP.vmx"
"bfbaac68-0a85-5e7c-8991-3318b6de4286","VMMILENIUM02","POWERED_ON","OK","4","8","0","231","32","0.3193359375","290","270.92174268420786","0","0","0","159","Microsoft Windows Server 2008 R2 (64-bit)","10.10.30.171","esxi-lurin-01.comercio.local","[DS-PAN-LC-003] VMMILENIUM02/VMMILENIUM02.vmx"
"148116b7-769b-5057-afcd-957741ef083b","PAECPREGPWEB1","POWERED_ON","OK","4","8","0","84","32","1.279296875","330","242.6877650246024","0","0","0","0","Microsoft Windows Server 2008 R2 (64-bit)","10.10.28.46","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECPREGPWEB1/PAECPREGPWEB1.vmx"
"97db1a39-f4db-501b-80d2-f8def75ba390","PAECXER01","POWERED_ON","OK","2","2","0","168","16","0.6396484375","120","77.5379834510386","1","0","75","892","Microsoft Windows Server 2012 (64-bit)","10.10.35.145","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECXER01/PAECXER01.vmx"
"83e694b6-8d12-537c-82a0-df0b36ebc077","SERVL009-R41","POWERED_ON","OK","4","16","0","252","4","0.5595703125","240","216.8341049356386","0","0","0","0","Microsoft Windows Server 2003 Standard (32-bit)","192.168.5.15","esxi-lurin-01.comercio.local","[DS-SYNC-001] SERVL009-R41/SERVL009-R41.vmx"
"f4069df4-394a-53e8-a923-a8d4419feda6","PAECPREPOC","POWERED_ON","OK","4","4","0","42","16","0.3193359375","500","318.8156932136044","0","0","0","0","Microsoft Windows Server 2012 (64-bit)","192.168.68.151","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECPREPOC/PAECPREPOC.vmx"
"88435463-825f-54b3-b58a-f5155da8fa55","PAECPCMO04","POWERED_ON","OK","4","4","0","420","18","1.439453125","170","133.41856012959033","0","0","0","1264","Microsoft Windows 8 (64-bit)","192.168.69.23","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPCMO04/PAECPCMO04.vmx"
"6ab62208-de1f-5a0d-a625-bcae760a942d","PAECPREPA01","POWERED_ON","OK","2","2","0","21","16","0.1591796875","100","48.26384794060141","0","0","0","386","Microsoft Windows Server 2016 (64-bit)","10.10.35.200","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECPREPA01/PAECPREPA01.vmx"
"c8e6944e-2983-5ff4-bfa8-52ed642e6698","LCECPTRG-R","POWERED_ON","OK","2","2","0","252","8","0.7197265625","200","53.026844532229006","0","0","6","580","Microsoft Windows Server 2016 (64-bit)","10.10.30.17","esxi-lurin-01.comercio.local","[DS-PAN-LC-009] LCECPTRG-R/LCECPTRG-R.vmx"
"88178cc6-a3da-5db8-9860-0d607f1b1f97","LCECW10QA03","POWERED_ON","OK","4","8","0","546","16","1.119140625","150","105.44702467042953","3","0","1556","0","Microsoft Windows 10 (64-bit)","10.10.21.31","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] LCECW10QA03/LCECW10QA03.vmx"
"e1edba0f-f966-5747-a5db-caaab616bba5","PAECPCDESA01","POWERED_ON","OK","2","2","0","42","4","0.279296875","50","49.048322547227144","0","0","53","177","Microsoft Windows 7 (32-bit)","","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPCDESA01/PAECPCDESA01.vmx"
"f0b41b37-195b-54c3-9a6a-35bb006ed742","PAECCSPX01","POWERED_ON","OK","1","1","0","21","2","0.2197265625","30","11.194195735268295","0","0","0","363","CentOS 7 (64-bit)","","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECCSPX01/PAECCSPX01.vmx"
"eb16c311-7086-5a0b-b1d8-ffd7207fd62d","SERVL002PRE","POWERED_ON","OK","8","64","0","126","4","0.279296875","135.9765625","140.01691587176174","0","0","1","1224","Microsoft Windows Server 2003 Standard (32-bit)","192.168.68.152","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] SERVL002PRE/SERVL002PRE.vmx"
"3987b1ed-dee0-52f7-934a-5f21a38e660f","PAECPCDESA02","POWERED_ON","OK","2","2","0","63","4","0.2392578125","50","32.505875802598894","0","0","3","164","Microsoft Windows 7 (32-bit)","","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPCDESA02/PAECPCDESA02.vmx"
"426f4c11-17b7-568a-b755-57cc7aa6cc2a","LCECW10QA04","POWERED_ON","OK","4","8","0","714","16","1.439453125","150","87.90148810204118","0","0","1","0","Microsoft Windows 10 (64-bit)","192.168.69.36","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] LCECW10QA04/LCECW10QA04.vmx"
"90ef057b-aca0-502e-a2d6-9beb818d7652","PAECMIDB2M","POWERED_ON","OK","2","2","0","42","8","0.7197265625","30","22.527128789573908","0","0","18","1280","Red Hat Enterprise Linux 7 (64-bit)","10.10.28.59","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECMIDB2M/PAECMIDB2M.vmx"
"62b6f137-0c56-525c-9c9b-8e98eb5aa71a","SERVLPP3-R","POWERED_ON","OK","6","18","0","189","8","0.2392578125","90.00390625","92.26823852583766","0","0","0","777","Microsoft Windows Server 2003 Standard (32-bit)","192.168.68.137","esxi-lurin-01.comercio.local","[DS-PAN-LC-002] SERVLPP3-R/SERVLPP3-R.vmx"
"71a34ae7-0998-541b-a556-1caeebae0353","LCECADMI50","POWERED_ON","OK","2","4","0","63","16","0.6396484375","300","74.70888227876276","0","0","0","616","Microsoft Windows 10 (64-bit)","10.10.35.196","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] LCECADMI50/LCECADMI50.vmx"
"d1a163c5-6a5d-50b6-910b-3054559726e4","D1PRC111","POWERED_ON","OK","4","16","0","504","8","2.0791015625","227.3681640625","209.0597966099158","0","0","2011","1495","Microsoft Windows 7 (64-bit)","10.10.21.17","esxi-lurin-01.comercio.local","[DS-PAN-LC-004] D1PRC111/D1PRC111.vmx"
"fa3a7695-b70e-5f39-a8e0-d01fd80392fa","DATACENTER04","POWERED_ON","OK","4","16","0","1092","8","0.7998046875","476.47265625","362.41858160030097","0","0","5","786","Microsoft Windows 7 (32-bit)","10.10.35.194","esxi-lurin-01.comercio.local","[DS-PAN-LC-004] DATACENTER04/DATACENTER04.vmx"
"5b0a56f5-a717-5d1b-826f-6faf48abf9ea","ELASTIX01","POWERED_ON","OK","2","4","0","63","12","0.83984375","500","490.75263924896717","0","0","0","230","CentOS 4/5/6 (64-bit)","10.10.3.70","esxi-lurin-01.comercio.local","[DS-PAN-LC-002] ELASTIX01/ELASTIX01.vmx"
"1439f90a-3351-5a71-8546-a66d19415998","SERVLPP3-C","POWERED_ON","OK","6","18","0","231","8","0.2392578125","90.00390625","77.96839884016663","0","0","212","1334","Microsoft Windows Server 2003 Standard (32-bit)","10.10.35.51","esxi-lurin-01.comercio.local","[DS-PAN-LC-002] SERVLPP3-C/SERVLPP3-C.vmx"
"9bb38306-1705-51fa-9e69-989322eb2fef","LCECPRODFEAPP","POWERED_ON","OK","2","2","0","3738","16","1.119140625","200","210.5776846073568","0","0","5","945","Microsoft Windows Server 2016 (64-bit)","10.10.34.13","esxi-surco-02.comercio.local","[DS-SYNC-002] LCECPRODFEAPP/LCECPRODFEAPP.vmx"
"0a2acb12-bb19-5402-8da9-3409c7bd0c92","PAECPCMO02","POWERED_ON","OK","2","2","0","105","32","0.3193359375","60","50.53539227414876","0","0","250","527","Microsoft Windows 8 (64-bit)","10.10.21.18","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECPCMO02/PAECPCMO02.vmx"
"707120f5-0a75-5935-9aad-d99b41b03391","LIMTEST01","POWERED_ON","OK","4","8","0","21","6","0.1796875","120","46.33418672159314","0","0","0","0","CentOS 4/5/6 (64-bit)","10.10.29.32","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] LIMTEST01/LIMTEST01.vmx"
"db14cbb8-737c-5c6a-80df-de7390d51b55","LIMASURA01C","POWERED_ON","OK","8","32","0","630","24","0.9599609375","490","479.7703604362905","0","2","0","12349","Microsoft Windows Server 2016 (64-bit)","10.10.28.17","esxi-surco-02.comercio.local","[DS-SYNC-001] LIMASURA01C/LIMASURA01C.vmx"
"c85dd7d8-2b49-5152-aa4b-d00a3f874320","PAECPCMO07","POWERED_ON","OK","2","2","0","273","16","0.6396484375","150","127.7366889398545","0","0","4937","321","Microsoft Windows 8 (64-bit)","192.168.69.26","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECPCMO07/PAECPCMO07.vmx"
"227390e3-ea0a-5840-ae10-fa1f984a0300","LCECW10QA01","POWERED_ON","OK","2","2","0","315","16","1.919921875","60","73.53192592039704","0","0","0","1056","Microsoft Windows 10 (64-bit)","192.168.69.30","esxi-lurin-01.comercio.local","[DS-PAN-LC-003] LCECW10QA01/LCECW10QA01.vmx"
"212316e8-d2d3-585d-96fb-d6a3f9e9753e","LCECADMI22","POWERED_ON","OK","2","2","0","1071","16","4.7998046875","150","94.92421641014516","0","0","2956","19656","Microsoft Windows 10 (64-bit)","10.10.35.189","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] LCECADMI22/LCECADMI22.vmx"
"736fffe9-4381-5c3b-9bfd-4a1237f41347","LIMRECUPE","POWERED_ON","OK","4","4","0","105","16","0.4794921875","2584","2245.5207491917536","0","0","0","0","Microsoft Windows Server 2012 (64-bit)","10.10.35.65","esxi-lurin-01.comercio.local","[DS-PAN-LC-002] LIMRECUPE/LIMRECUPE.vmx"
"8ed0a3fd-ad10-51f1-a88c-6316ccd1ca12","PAECPREGPBD03N","POWERED_ON","OK","4","4","0","483","32","0.6396484375","1254","1194.9340057838708","0","0","0","0","Microsoft Windows Server 2012 (64-bit)","10.10.33.15","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPREGPBD03N/PAECPREGPBD03N.vmx"
"8826b64f-ad33-53d2-9c6e-9cfff2da1ad6","REDHATLIC01","POWERED_ON","OK","1","1","0","21","4","0.119140625","100","14.324649722315371","0","0","0","300","Red Hat Enterprise Linux 6 (64-bit)","10.10.29.3","esxi-lurin-02.comercio.local","[DS-PAN-LC-003] REDHATLIC01/REDHATLIC01.vmx"
"6635b2fb-6350-5435-8826-93a8e5d2612a","SIEBELTST1","POWERED_ON","OK","4","16","0","1722","4","0.279296875","1020","912.3616122091189","0","0","0","0","Microsoft Windows Server 2003 Standard (32-bit)","192.168.68.130","esxi-lurin-01.comercio.local","[DS-PAN-LC-002] SIEBELTST1/SIEBELTST1.vmx"
"790e7fdf-4d79-5602-9765-ae14c21d7001","DEVSERVAPP01","POWERED_ON","OK","2","4","0","147","8","0.5595703125","180","56.78190061636269","0","0","1","317","Microsoft Windows Server 2008 R2 (64-bit)","192.168.69.13","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] DEVSERVAPP01/DEVSERVAPP01.vmx"
"c5e7ad1c-2c8a-526f-b58e-1e70aa918ed9","PAECINTSAP","POWERED_ON","OK","2","2","0","126","16","0.9599609375","100","74.35990803223103","0","0","0","848","Microsoft Windows Server 2016 (64-bit)","192.168.68.153","esxi-lurin-02.comercio.local","[DS-PAN-LC-009] PAECINTSAP/PAECINTSAP.vmx"
"6992f12b-2b32-58f8-93f0-26ff0e1d1d2c","PAECPRESGCWEB","POWERED_ON","OK","6","6","0","210","32","1.279296875","127.001953125","101.91916984505951","1","0","0","1260","Microsoft Windows Server 2008 R2 (64-bit)","10.10.28.60","esxi-lurin-01.comercio.local","[DS-PAN-LC-003] PAECPRESGCWEB/PAECPRESGCWEB.vmx"
"c45d6f61-d04b-5ce0-a0d6-2562275c3e08","PAECAPP01","POWERED_ON","OK","4","4","0","63","32","0.3193359375","150","69.6462586093694","0","0","0","384","Microsoft Windows Server 2016 (64-bit)","192.168.68.136","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECAPP01/PAECAPP01.vmx"
"ff58ece0-98fe-50c6-b65b-8cb386309e2f","LIMSERWWPERU21","POWERED_ON","OK","12","24","0","0","24","0","1200.48828125","1180.6949517047033","0","0","84","0","Red Hat Enterprise Linux 6 (64-bit)","10.10.29.47","esxi-surco-02.comercio.local","[DS-SYNC-003] LIMSERWWPERU21/LIMSERWWPERU21.vmx"
"f8e0c850-4988-5880-914b-988cb3b8d68f","PAECPCDESA10","POWERED_ON","OK","2","4","0","63","32","0.6396484375","100","69.7350367885083","0","0","0","454","Microsoft Windows 10 (64-bit)","10.10.21.23","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPCDESA10/PAECPCDESA10.vmx"
"c5b0335e-9bc3-5dc8-af7d-b5eb80e58447","PAECPREPFEBD","POWERED_ON","OK","2","2","0","210","32","0.6396484375","200","87.18094426952302","0","0","0","0","Microsoft Windows Server 2016 (64-bit)","192.168.63.133","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECPREPFEBD/PAECPREPFEBD.vmx"
"9ea87f63-21bf-535e-97a1-0be353b8cc3f","PAECPRESGCAPP01","POWERED_ON","OK","2","2","0","63","8","0.4794921875","227.001953125","60.13887849543244","0","0","0","526","Microsoft Windows Server 2012 (64-bit)","192.168.68.150","esxi-lurin-02.comercio.local","[DS-PAN-LC-003] PAECPRESGCAPP01/PAECPRESGCAPP01.vmx"
"50225614-6440-5a4e-a578-cadefbefc4a7","PAECGPAPP01","POWERED_ON","OK","2","4","0","126","10","1.5","300","103.19423337932676","0","0","0","0","Microsoft Windows Server 2008 R2 (64-bit)","10.10.34.82","esxi-surco-01.comercio.local","[DS-SYNC-002] PAECGPAPP01/PAECGPAPP01.vmx"
"933ea83b-bb50-5ced-8614-7d3d32ff7e0e","LCECWWWS","POWERED_ON","OK","32","32","0","210","64","2.5595703125","400","81.78566898405552","0","0","5","267","Red Hat Enterprise Linux 7 (64-bit)","10.10.29.71","esxi-surco-01.comercio.local","[DS-SYNC-001] LCECWWWS/LCECWWWS.vmx"
"dc8aef6b-7970-53dd-a3af-70c90a4b725e","PAECPREGPAPP1","POWERED_ON","OK","2","4","0","231","10","0.69921875","300","81.59810527879745","0","0","0","0","Microsoft Windows Server 2008 R2 (64-bit)","192.168.68.148","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECPREGPAPP1/PAECPREGPAPP1.vmx"
"5c34992f-9956-57f2-b0e5-2f1e7ce649b4","LIMPREPDMZ01","POWERED_ON","OK","2","4","0","63","12","0.4794921875","200","54.40626635495573","0","0","0","311","Microsoft Windows Server 2008 (32-bit)","10.10.28.21","esxi-lurin-02.comercio.local","[DS-PAN-LC-002] LIMPREPDMZ01/LIMPREPDMZ01.vmx"
"32def6db-0e62-57c3-be2e-a4fcce174815","LCECIDEC","POWERED_ON","OK","48","768","0","2919","64","3.83984375","1244","385.42232650052756","0","0","0","1137","Microsoft Windows Server 2016 (64-bit)","10.10.29.75","esxi-surco-01.comercio.local","[DS-SYNC-003] LCECIDEC/LCECIDEC.vmx"
"44b9db8f-ae21-5ad1-bbcf-a49f3116fcbf","LCECADMI10-PAN","POWERED_ON","OK","2","4","0","147","16","2.0791015625","100","70.16439542919397","0","0","0","509","Microsoft Windows 10 (64-bit)","192.168.62.151","esxi-lurin-02.comercio.local","[DS-PAN-LC-009] LCECADMI10-PAN/LCECADMI10-PAN.vmx"
"0368870e-5a55-5263-906a-727c6b051b93","LIMSAPBODI","POWERED_ON","OK","6","18","0","126","6","0.7197265625","350","117.41494487132877","0","0","0","14","Microsoft Windows Server 2012 (64-bit)","10.10.34.10","esxi-surco-01.comercio.local","[DS-SYNC-003] LIMSAPBODI/LIMSAPBODI.vmx"
"2d5c87ca-3be9-5629-8972-dbb88bd1c664","PAECPREGPBD01","POWERED_ON","OK","2","4","0","252","8","0.7998046875","467.0009765625","236.61618055868894","0","0","0","0","Microsoft Windows Server 2008 R2 (64-bit)","10.10.30.176","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECPREGPBD01/PAECPREGPBD01.vmx"
"e85f8db7-ffda-52ea-8d91-1272d59c4695","PAECPCMO08","POWERED_ON","OK","2","2","0","147","16","0.9599609375","100","114.50635444466025","0","0","359","482","Microsoft Windows 8 (64-bit)","192.168.69.27","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECPCMO08/PAECPCMO08.vmx"
"fa56d4da-5cfc-5765-8ca3-c740feacea23","LCECPRODFEHAPP","POWERED_ON","OK","2","2","0","84","32","0.6396484375","120","126.87533396482468","0","0","0","356","Microsoft Windows Server 2016 (64-bit)","10.10.34.20","esxi-surco-01.comercio.local","[DS-SYNC-003] LCECPRODFEHAPP/LCECPRODFEHAPP.vmx"
"e10782ad-1c0b-51fc-b922-ab2af107238d","LIMPREPDMZ02","POWERED_ON","OK","2","2","0","126","12","0.4794921875","100","43.14586566016078","0","0","0","351","Microsoft Windows Server 2012 (64-bit)","10.10.28.49","esxi-lurin-02.comercio.local","[DS-PAN-LC-002] LIMPREPDMZ02/LIMPREPDMZ02.vmx"
"0d0f35ff-c582-5559-87e7-f2798de9d304","servl006a-RV-R","POWERED_ON","OK","8","64","0","168","11.9921875","0.359375","185","178.55364137887955","0","0","0","10","Microsoft Windows Server 2003 (32-bit)","10.10.3.105","esxi-surco-01.comercio.local","[DS-SYNC-002] servl006a-RV-R/servl006a-RV-R.vmx"
"0316ddcf-756d-5f22-9241-6278bc217633","PAECASURA02","POWERED_ON","OK","4","4","0","273","24","0.7197265625","240","284.6879185717553","0","1","1","108","Microsoft Windows Server 2012 (64-bit)","10.10.3.52","esxi-surco-01.comercio.local","[DS-SYNC-001] PAECASURA02/PAECASURA02.vmx"
"85d05401-90b1-500a-808f-bf629a6ae168","dbsqlperio-R2","POWERED_ON","OK","4","8","0","3003","64","0.6396484375","4135","3619.7508092597127","0","0","0","0","Microsoft Windows Server 2008 (32-bit)","10.10.30.170","esxi-surco-01.comercio.local","[DS-VIC-LC-003] dbsqlperio-R2/dbsqlperio-R2.vmx"
"cc206f0a-a8d7-598c-b701-639c7b27f2fd","LIMPREPDMZ-R1","POWERED_ON","OK","4","8","0","105","64","0.6396484375","1600","1497.9405224015936","0","0","0","0","Microsoft Windows Server 2012 (64-bit)","10.10.28.35","esxi-lurin-02.comercio.local","[DS-PAN-LC-002] LIMPREPDMZ-R1/LIMPREPDMZ-R1.vmx"
"858f77e9-984f-5114-8b17-ec25b780e7ff","LCECSBD01","POWERED_ON","OK","8","32","0","546","64","3.19921875","6522","6361.427533915266","0","0","112824","24094","Microsoft Windows Server 2012 (64-bit)","10.10.35.83","esxi-surco-01.comercio.local","[DS-SYNC-002] LCECSBD01/LCECSBD01.vmx"
"c4326afa-18f4-58ed-8ef3-99644159244a","vRealize-Operations-Manager-Appliance-8.18.2.24394060","POWERED_ON","OK","4","4","0","462","16","2.2392578125","274","256.48390937410295","0","0","0","0","Other 3.x or later Linux (64-bit)","10.50.0.15","esxi-lurin-02.comercio.local","[DS-PAN-LC-004] vRealize-Operations-Manager-Appliance-8.18.2.24394060/vRealize-Operations-Manager-Appliance-8.18.2.24394060.vmx"
"9cc41f6b-2179-5085-ad07-f07fa2ba9a1a","LCECW81QA01","POWERED_ON","OK","4","8","0","1617","32","3.51953125","180","205.03779779467732","0","0","97","4269","Microsoft Windows 8.x (64-bit)","192.168.69.32","esxi-lurin-02.comercio.local","[DS-PAN-LC-002] LCECW81QA01/LCECW81QA01.vmx"
"75422788-d380-59f0-b03b-4c0ab58b3e1c","PAECRIP02","POWERED_ON","OK","2","2","0","105","8","0.3193359375","150","49.22982946783304","0","0","0","1288","Microsoft Windows Server 2012 (64-bit)","192.168.62.142","esxi-surco-01.comercio.local","[DS-SYNC-001] PAECRIP02/PAECRIP02.vmx"
"f7188162-0d84-51fb-a9ef-37a2c5044bfe","LIMINDESIGN02","POWERED_ON","OK","4","4","0","63","18","0.1796875","430","195.63798588700593","0","0","1","0","Microsoft Windows Server 2012 (64-bit)","10.10.29.7","esxi-surco-01.comercio.local","[DS-SYNC-001] LIMINDESIGN02/LIMINDESIGN02.vmx"
"63582f5a-dd8f-5d7f-ace4-58673cbf0418","LIMDMZ01","POWERED_ON","OK","2","4","0","2835","21","1.6796875","200","116.58284684084356","0","0","0","477","Microsoft Windows Server 2008 (32-bit)","10.10.28.20","esxi-surco-01.comercio.local","[DS-SYNC-001] LIMDMZ01/LIMDMZ01.vmx"
